Date,Account,daily_pnl,daily_volume,total_trades,winning_trades,losing_trades,long_trades,short_trades,avg_leverage,max_leverage,win_rate,long_short_ratio,Classification,Sentiment_Value
2025-01-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,199719.96,111,0,0,0,0,2.250188908133711,38.39251802149709,,0.0,Extreme Greed,84
2025-01-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,554.298224,9971.11,13,9,0,4,9,1.2706557460272072,2.8218017852665636,100.0,0.44444395061783265,Extreme Greed,84
2025-01-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,229.609892,15723.44,122,57,4,12,0,1.0,1.0,93.44262295081968,1200000.0,Extreme Greed,75
2025-01-23,0x2c229d22b100a7beb69122eed721cee9b24011dd,3776.64959,256691.2,104,60,7,0,0,3.1011439332791237,50.0,89.55223880597015,0.0,Extreme Greed,75
2025-01-23,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,-5978.38652,18.560000000000002,3,2,1,0,3,1.0,1.0,66.66666666666666,0.0,Extreme Greed,75
2025-01-23,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,45000.0,4,0,0,4,0,12.652161064784286,45.50620680691601,,399999.99999999994,Extreme Greed,75
2025-01-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,420.491149,13030.16,26,12,2,3,0,1.075423065793744,2.422632813724656,85.71428571428571,300000.0,Extreme Greed,75
2025-01-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6749.1349199999995,1475987.52,82,22,0,0,0,17.362757277897977,50.0,100.0,0.0,Extreme Greed,75
2025-01-23,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,423.0,3,0,0,3,0,1.0,1.0,,300000.0,Extreme Greed,75
2025-01-23,0x8477e447846c758f5a675856001ea72298fd9cb5,7503.093009,177889.88999999998,275,129,18,0,0,1.2802564050875926,9.95743427098833,87.75510204081633,0.0,Extreme Greed,75
2025-01-23,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,63464.28729,1468573.33,487,432,0,0,0,3.5243755153561875,50.0,100.0,0.0,Extreme Greed,75
2025-01-23,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,3419.52,6,0,0,0,0,1.0,1.0,,0.0,Extreme Greed,75
2025-01-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,25224.994585,224447.49,90,90,0,0,0,3.0370838948242107,49.39802469374316,100.0,0.0,Extreme Greed,75
2025-01-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-133.631755,15824.55,16,1,10,5,11,1.4556807783284487,2.3797223962740244,9.090909090909092,0.45454504132268975,Extreme Greed,75
2025-01-24,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1693.493165,588968.28,339,198,0,141,198,2.1974162968556623,12.198567764649352,100.0,0.7121211761554962,Extreme Greed,75
2025-01-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,347.22838,17405.58,120,60,2,16,5,1.0012735762135412,1.1528291456249362,96.7741935483871,3.1999936000128004,Extreme Greed,75
2025-01-24,0x2c229d22b100a7beb69122eed721cee9b24011dd,363.482456,80749.22,38,19,7,0,0,2.4172988554610533,6.2252378679549,73.07692307692307,0.0,Extreme Greed,75
2025-01-24,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,0.01,2,0,0,0,0,1.0,1.0,,0.0,Extreme Greed,75
2025-01-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,553.5255989999999,23353.56,40,18,2,0,3,1.0980157472120848,3.2929601447954857,90.0,0.0,Extreme Greed,75
2025-01-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1707.06994,615921.78,42,16,0,0,0,16.138840754129358,50.0,100.0,0.0,Extreme Greed,75
2025-01-24,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,4517.8,2,0,0,2,0,2.4796710662376986,2.7686275560184543,,199999.99999999997,Extreme Greed,75
2025-01-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3540.716915,175718.74,137,129,0,0,0,2.066517074010175,45.05744221858159,100.0,0.0,Extreme Greed,75
2025-01-24,0x8477e447846c758f5a675856001ea72298fd9cb5,288.144978,21346.04,61,2,0,0,0,1.0036088883159717,1.2201421872742768,100.0,0.0,Extreme Greed,75
2025-01-24,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,6040.46,9,0,0,0,0,1.127469443845569,1.5736124973050611,,0.0,Extreme Greed,75
2025-01-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2109.118305,77411.98,84,46,0,38,46,1.4189920747586453,4.496186252946861,100.0,0.8260867769376571,Extreme Greed,75
2025-01-25,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,4221.156399,129509.91,54,4,0,50,4,2.641914320715849,50.0,100.0,12.499968750078127,Extreme Greed,75
2025-01-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,124.70498799999999,28493.72,118,47,4,28,0,1.0186019564922142,2.1941614608466837,92.15686274509804,2800000.0,Extreme Greed,75
2025-01-25,0x2c229d22b100a7beb69122eed721cee9b24011dd,2167.17715,293480.87,53,33,0,0,0,5.643994628908239,50.0,100.0,0.0,Extreme Greed,75
2025-01-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,416.148576,21878.85,36,20,1,0,1,1.2154621940207064,3.2930808955225146,95.23809523809523,0.0,Extreme Greed,75
2025-01-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,446.44485399999996,404746.0,18,4,0,0,0,22.47235081564797,50.0,100.0,0.0,Extreme Greed,75
2025-01-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,55742.0,14,0,0,14,0,4.546848459343036,17.174935749635857,,1400000.0,Extreme Greed,75
2025-01-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,-18956.391598000002,130058.37,29,5,24,0,0,4.877864886704549,50.0,17.24137931034483,0.0,Extreme Greed,75
2025-01-25,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,80577.65,25,0,0,0,0,3.617084532973506,31.89207826930394,,0.0,Extreme Greed,75
2025-01-25,0x8477e447846c758f5a675856001ea72298fd9cb5,1125.196124,55298.69,111,25,0,0,0,1.08073524941655,4.350505989455602,100.0,0.0,Extreme Greed,75
2025-01-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,15073.09,15,0,0,15,0,1.960930802222456,15.41396203333684,,1499999.9999999998,Extreme Greed,75
2025-01-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,107.54725099999999,24518.55,33,3,0,30,3,1.256014879789424,2.510890617844144,100.0,9.999966666777777,Extreme Greed,75
2025-01-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,273.211119,35426.18,106,48,2,3,7,1.0253483985723757,1.6439662618077722,96.0,0.4285708163274053,Greed,73
2025-01-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,535.938645,10555.17,18,16,0,2,13,1.1143814067103541,2.262231938874662,100.0,0.15384603550304962,Greed,73
2025-01-26,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,262.95,91959.79000000001,55,16,0,0,0,2.164355854348515,11.266262378596107,100.0,0.0,Greed,73
2025-01-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,25001.07,26,0,0,0,0,1.5396719167281359,7.955661650315545,,0.0,Greed,73
2025-01-26,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,38294.693499,932136.39,123,82,0,0,0,7.609034538338476,50.0,100.0,0.0,Greed,73
2025-01-26,0x8477e447846c758f5a675856001ea72298fd9cb5,444.464792,78294.77,96,21,8,0,0,1.1450369136802074,2.744532297306728,72.41379310344827,0.0,Greed,73
2025-01-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1012.208613,27800.29,27,13,0,14,13,1.4460769129602564,5.4885376823500565,100.0,1.0769222485213472,Greed,73
2025-01-27,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,66856.49,44,0,0,44,0,1.954700284919821,6.5826709973000055,,4400000.0,Greed,71
2025-01-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,838.930696,327978.27999999997,268,114,7,23,0,1.788345015963441,21.755548715453735,94.21487603305785,2300000.0,Greed,71
2025-01-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1295.825632,49840.7,83,34,8,19,3,1.1343993047043521,2.195061602629992,80.95238095238095,6.333312222292593,Greed,71
2025-01-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,497556.79,15,0,0,0,0,26.590694729428343,50.0,,0.0,Greed,71
2025-01-27,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,14000.05,11,0,0,11,0,1.6015765693932058,4.2133441408893075,,1100000.0,Greed,71
2025-01-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,11300.0,1,0,0,0,0,12.404392867539949,12.404392867539949,,0.0,Greed,71
2025-01-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2582.715893,253685.34,128,122,0,0,0,2.678676891883968,32.93198353047898,100.0,0.0,Greed,71
2025-01-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,14999.84,22,0,0,0,0,1.2104124729074281,2.0849588942570487,,0.0,Greed,71
2025-01-27,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,8887.98,2,0,0,2,0,4.878318394638836,5.99548216643489,,199999.99999999997,Greed,71
2025-01-27,0x8477e447846c758f5a675856001ea72298fd9cb5,4321.583225,43303.56,31,18,0,0,0,1.918889888212304,21.2335323451679,100.0,0.0,Greed,71
2025-01-27,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,8998.42,20,0,0,0,0,1.0,1.0,,0.0,Greed,71
2025-01-27,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,12084.434144,55433.34,56,56,0,0,56,1.641256458674113,16.621238779513103,100.0,0.0,Greed,71
2025-01-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,45035.7,13,0,0,13,0,4.397988755624741,16.465953344553615,,1300000.0,Greed,71
2025-01-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,20428.824,53883.240000000005,23,23,0,0,0,2.8588761339423927,17.515913848088537,100.0,0.0,Greed,71
2025-01-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-220.548198,56268.58,56,1,17,38,18,1.518746103436765,8.169763666677047,5.555555555555555,2.1111099382722567,Greed,71
2025-01-28,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,6899.2458320000005,73755.74,56,56,0,0,56,1.8502121888230223,6.285470526064804,100.0,0.0,Greed,72
2025-01-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1019.55769,94256.64,151,75,7,4,2,1.282162255658359,9.853456917677411,91.46341463414635,1.9999900000499997,Greed,72
2025-01-28,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,475.702642,24844.39,43,27,8,2,24,1.1486846539060016,2.744565229323191,77.14285714285715,0.08333329861112558,Greed,72
2025-01-28,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,1474.79,113418.54,70,38,0,0,0,1.9741480910752773,15.264077449077202,100.0,0.0,Greed,72
2025-01-28,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1150.332823,121182.37000000001,37,34,0,0,0,4.150046431769729,32.93941518886068,100.0,0.0,Greed,72
2025-01-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,9999.78,17,0,0,0,0,1.1661100467110301,2.5010000355665745,,0.0,Greed,72
2025-01-28,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,0.23,3,0,0,0,0,1.0,1.0,,0.0,Greed,72
2025-01-28,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,6959.984986,141954.48,121,83,0,14,59,1.6344185789351153,6.7125109608728035,100.0,0.2372880953748991,Greed,72
2025-01-29,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,73735.48,46,0,0,46,0,1.9608446056125644,5.3274781671708125,,4600000.0,Greed,72
2025-01-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,152.618804,14317.3,42,21,0,0,3,1.0209143604689173,1.3666677058547398,100.0,0.0,Greed,72
2025-01-29,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,41.935052,6247.03,14,3,0,2,0,1.0053375271367655,1.0747253799147178,100.0,199999.99999999997,Greed,72
2025-01-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,45.381082,47911.02,36,28,0,0,0,1.893373924605001,11.047791381383911,100.0,0.0,Greed,72
2025-01-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,6999.64,7,0,0,0,0,1.4952261435297705,2.9073701413749475,,0.0,Greed,72
2025-01-29,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,5877.25,13,0,0,0,0,1.016762599037973,1.217913787493648,,0.0,Greed,72
2025-01-29,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,21987.812579,1656692.32,636,272,14,0,0,3.0806857649054256,33.227614242262796,95.1048951048951,0.0,Greed,72
2025-01-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,12210.24,40,0,0,40,0,1.016328374357112,1.3284994987747076,,3999999.9999999995,Greed,72
2025-01-29,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1193.2639530000001,73523.13,76,55,0,21,55,1.546776485967112,5.588387556264343,100.0,0.3818181123967068,Greed,72
2025-01-30,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,7372.485101,81107.93000000001,55,55,0,0,55,1.8983421464066421,8.893719161910907,100.0,0.0,Greed,70
2025-01-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1234.2072,33889.56,86,55,7,3,10,1.0833352845765822,2.872220702470644,88.70967741935483,0.2999997000003,Greed,70
2025-01-30,0x2c229d22b100a7beb69122eed721cee9b24011dd,159.201612,68836.72,15,6,0,0,0,5.097676009552913,18.958303237129375,100.0,0.0,Greed,70
2025-01-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,783.829317,27933.38,44,19,1,1,13,1.1218231132379557,2.1922843359083215,95.0,0.07692301775152481,Greed,70
2025-01-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3278.847724,1596026.23,75,35,3,0,0,19.25795506814218,50.0,92.10526315789474,0.0,Greed,70
2025-01-30,0x6d6a4b953f202f8df5bed40692e7fd865318264a,1643.602279,9941.4,8,8,0,0,8,1.4921157459387127,4.43823688131169,100.0,0.0,Greed,70
2025-01-30,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,5049.257348,290703.24,134,110,0,0,0,2.7395838571462705,43.91173736585137,100.0,0.0,Greed,70
2025-01-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,17999.63,37,0,0,0,0,1.1519816119962158,5.488614523721802,,0.0,Greed,70
2025-01-30,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,2771.67,9,0,0,0,0,1.0,1.0,,0.0,Greed,70
2025-01-30,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2503.8204370000003,542520.25,336,3,0,0,3,2.040663536536,25.328892048410907,100.0,0.0,Greed,70
2025-01-30,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1072.220367,342667.16,268,79,42,30,23,1.7706370004882377,13.729961416849493,65.28925619834712,1.3043472589794527,Greed,70
2025-01-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,755.916254,18338.89,49,38,2,0,13,1.0451195419204002,2.876446977916664,95.0,0.0,Extreme Greed,76
2025-01-31,0x2c229d22b100a7beb69122eed721cee9b24011dd,14418.18988,693980.8300000001,132,113,2,0,0,4.692356932709055,50.0,98.26086956521739,0.0,Extreme Greed,76
2025-01-31,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,488.582241,24289.19,57,23,0,1,5,1.0326986420908624,1.6462605256213263,100.0,0.19999960000080003,Extreme Greed,76
2025-01-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,975.654751,810395.77,59,21,0,0,0,13.195787111697744,50.0,100.0,0.0,Extreme Greed,76
2025-01-31,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,6216.099195999999,394910.55,172,120,32,0,0,2.9136657090104325,43.91211059537128,78.94736842105263,0.0,Extreme Greed,76
2025-01-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,30032.41,48,0,0,0,0,1.21936517464141,3.4249955761324506,,0.0,Extreme Greed,76
2025-01-31,0x8477e447846c758f5a675856001ea72298fd9cb5,151.311363,34792.22,66,16,0,0,0,1.0248837775915576,1.2209984197023016,100.0,0.0,Extreme Greed,76
2025-01-31,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,9719.053192,192340.11,65,65,0,0,0,3.44226325435132,5.479887539359241,100.0,0.0,Extreme Greed,76
2025-01-31,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,99951.94,58,0,0,0,0,2.2108261134871183,27.44318239199722,,0.0,Extreme Greed,76
2025-01-31,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,96930.53,61,0,0,0,0,2.120222792613543,13.548604802190532,,0.0,Extreme Greed,76
2025-01-31,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3143.489896,387449.04,249,154,0,54,66,2.029852967266644,13.401409665941998,100.0,0.8181816942148947,Extreme Greed,76
2025-02-01,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1162.002541,163388.11,78,25,0,53,25,2.573319751381625,18.944153447389322,100.0,2.1199991520003394,Greed,68
2025-02-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3.536668000000001,53933.29,51,21,8,2,0,1.6711915429479673,9.192785780745648,72.41379310344827,199999.99999999997,Greed,68
2025-02-01,0x2c229d22b100a7beb69122eed721cee9b24011dd,88.50699399999999,117810.02,21,12,4,0,0,6.200655299036398,41.89745057892284,75.0,0.0,Greed,68
2025-02-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,526.448209,16189.18,33,23,2,1,0,1.0869900745031318,2.0871324073435735,92.0,99999.99999999999,Greed,68
2025-02-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,90002.76,4,0,0,0,0,24.69976978325022,49.40295351887371,,0.0,Greed,68
2025-02-01,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,9938.12,5,0,0,5,0,2.3205584040530063,2.7280772664143016,,499999.99999999994,Greed,68
2025-02-01,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,9609.447365,595897.22,148,114,1,0,11,4.611987431409874,50.0,99.1304347826087,0.0,Greed,68
2025-02-01,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,13921.36,18,0,0,0,0,1.223662644228205,2.2815301005216844,,0.0,Greed,68
2025-02-01,0x8477e447846c758f5a675856001ea72298fd9cb5,1579.909758,36909.24,60,29,5,0,0,1.1232135515394104,3.006791899075221,85.29411764705883,0.0,Greed,68
2025-02-01,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,923.487443,25021.87,18,18,0,0,0,1.883677555845258,10.076483510500251,100.0,0.0,Greed,68
2025-02-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,15452.344326,15404.29,11,3,0,8,0,2.090727066672642,7.593804653425645,100.0,799999.9999999999,Greed,68
2025-02-01,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2954.521713,225330.98,187,133,0,45,105,1.7843207290714973,10.245973621893894,100.0,0.4285713877551059,Greed,68
2025-02-02,0x083384f897ee0f19899168e3b1bec365f52a9012,76710.0,1858470.0,10,9,0,0,0,25.584651967863614,50.0,100.0,0.0,Greed,60
2025-02-02,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,6352.452613,1443682.0,517,233,13,212,209,3.288382969902462,50.0,94.71544715447155,1.0143540184519608,Greed,60
2025-02-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-1416.906536,120908.25,91,5,11,6,5,1.9744552307427194,26.959795277021893,31.25,1.1999976000048,Greed,60
2025-02-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-782.6517170000001,51360.13,108,27,11,25,1,1.0426320362038162,1.8319970984698006,71.05263157894737,24.999750002499972,Greed,60
2025-02-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,762553.84,30,0,0,0,0,25.613115299966,50.0,,0.0,Greed,60
2025-02-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,30974.56,37,0,0,0,0,1.2932453538591446,9.080893766144909,,0.0,Greed,60
2025-02-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,40000.12,30,0,0,0,0,1.7315220431549911,5.488625501060623,,0.0,Greed,60
2025-02-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,36931.96,19,0,0,19,0,2.3490029260038825,6.521527220067972,,1899999.9999999998,Greed,60
2025-02-02,0x8477e447846c758f5a675856001ea72298fd9cb5,1023.934713,64164.55,60,15,1,0,0,1.5905780988624978,5.489492710827469,93.75,0.0,Greed,60
2025-02-02,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,12245.905048999999,400643.99,169,75,0,0,0,2.795439803520338,22.075911371600892,100.0,0.0,Greed,60
2025-02-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,35103.479999999996,29,0,0,0,0,1.5997790360112873,7.760308928660021,,0.0,Greed,60
2025-02-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,69051.70619,575314.52,88,71,0,17,0,6.52804768947176,50.0,100.0,1699999.9999999998,Greed,60
2025-02-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-329.680689,240984.89,131,38,20,36,21,2.2828697816550974,10.662706335549132,65.51724137931035,1.7142848979595724,Greed,60
2025-02-03,0x083384f897ee0f19899168e3b1bec365f52a9012,101011.685664,19794543.66,839,256,115,0,0,12.660168999174438,50.0,69.00269541778977,0.0,Fear,44
2025-02-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,439.634046,93869.36,75,45,1,9,0,1.8201977823726463,21.832609633975977,97.82608695652173,899999.9999999999,Fear,44
2025-02-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2440.916534,115299.86,182,73,11,12,18,1.2222901098920393,8.231247741412526,86.90476190476191,0.6666662962965021,Fear,44
2025-02-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14982.681725,1032269.1,351,263,67,0,0,3.6427450100335905,46.480555400653046,79.6969696969697,0.0,Fear,44
2025-02-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,13770.715332,42245.02,119,96,0,0,0,1.080823621872321,2.74429079585267,100.0,0.0,Fear,44
2025-02-03,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,18810.28,8,0,0,8,0,2.6458937178446273,4.679288264478336,,799999.9999999999,Fear,44
2025-02-03,0x8477e447846c758f5a675856001ea72298fd9cb5,1474.607584,227057.59,138,67,0,0,0,2.029575378525209,22.43246631384033,100.0,0.0,Fear,44
2025-02-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2161.6751200000003,128667.93,15,6,0,0,0,7.889116349106886,50.0,100.0,0.0,Fear,44
2025-02-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,20.596691,999.91,1,1,0,0,1,1.0976350860337938,1.0976350860337938,100.0,0.0,Fear,44
2025-02-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,46742.288748,343928.37,258,89,0,38,0,1.758063906295174,17.67366918428271,100.0,3799999.9999999995,Fear,44
2025-02-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,160022.95082600001,223835.22,69,69,0,0,0,3.6883595427320426,32.97275336685955,100.0,0.0,Fear,44
2025-02-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5803.573999,571375.07,325,138,41,120,173,2.2061992551824923,29.57304957937029,77.09497206703911,0.6936415784022208,Fear,44
2025-02-04,0x083384f897ee0f19899168e3b1bec365f52a9012,375620.270243,5616220.88,531,83,28,0,0,8.501157364192313,50.0,74.77477477477478,0.0,Greed,72
2025-02-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1291.500575,54703.67,48,17,0,4,2,1.6733143052142199,11.249214571407355,100.0,1.9999900000499997,Greed,72
2025-02-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,874.3810560000001,13258.83,34,16,2,4,2,1.0300205937459181,1.5726684461664697,88.88888888888889,1.9999900000499997,Greed,72
2025-02-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6403.5061239999995,858959.52,9,9,0,0,0,39.62116154783599,50.0,100.0,0.0,Greed,72
2025-02-04,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,15000.0,1,0,0,0,0,16.46600823124772,16.46600823124772,,0.0,Greed,72
2025-02-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1985.815595,121983.85,76,74,0,0,0,2.156326554660987,43.91018956107764,100.0,0.0,Greed,72
2025-02-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,30451.71,45,0,0,0,0,1.2401651264972413,3.4208461420581764,,0.0,Greed,72
2025-02-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,9167.620989,6044911.98,104,49,0,0,12,26.362423157361622,50.0,100.0,0.0,Greed,72
2025-02-04,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,2775.0299999999997,6,0,0,0,0,1.0,1.0,,0.0,Greed,72
2025-02-04,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,4624.583773,893174.02,731,138,11,0,0,1.7652741462967285,50.0,92.61744966442953,0.0,Greed,72
2025-02-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,16102.444634,1623702.15,661,238,20,0,0,2.918395619729194,50.0,92.24806201550388,0.0,Greed,72
2025-02-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,68000.0,18,0,0,0,0,4.591603940932935,36.65636406827198,,0.0,Greed,72
2025-02-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,806.765131,335267.63,248,71,41,31,44,1.8205460148867711,17.282579534112937,63.39285714285714,0.7045452944215239,Greed,72
2025-02-05,0x083384f897ee0f19899168e3b1bec365f52a9012,44400.9058,5582863.31,210,78,0,0,0,18.45683858412902,50.0,100.0,0.0,Neutral,54
2025-02-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,696.8107239999999,75729.73,83,37,1,3,6,1.537905742876538,7.847150656071622,97.36842105263158,0.4999991666680556,Neutral,54
2025-02-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,32.72269,1295.7,3,1,0,0,0,1.0,1.0,100.0,0.0,Neutral,54
2025-02-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,149967.24,9,0,0,0,0,16.817513304900547,50.0,,0.0,Neutral,54
2025-02-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14.590934,42145.06,20,15,0,0,0,2.5700372658698263,20.718936655924946,100.0,0.0,Neutral,54
2025-02-05,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,14999.82,25,0,0,0,0,1.2014508353535291,4.605454683569421,,0.0,Neutral,54
2025-02-05,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1843.301845,767744.96,327,126,29,172,155,2.853150598226761,50.0,81.29032258064515,1.1096773477627517,Neutral,54
2025-02-05,0x8477e447846c758f5a675856001ea72298fd9cb5,554.257954,11099.21,20,12,0,0,0,1.0346118127582142,1.5837775130531515,100.0,0.0,Neutral,54
